RedName,Width,Height,Format,Compression,TextureGroup
dlc\ep1\data\items\cutscenes\cs603_horst_sword\model\cs603__horst_sword_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\cutscenes\olgierd_sabre_scabbard\model\olgierd_sabre_scabbard_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\cutscenes\olgierd_sabre_scabbard\model\olgierd_sabre_scabbard_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\cutscenes\olgierd_sabre_scabbard\model\olgierd_sabre_scabbard_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\cutscenes\olgierd_sabre_scabbard\model\olgierd_sabre_scabbard_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__redania_ranged_corpse_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__redania_ranged_corpse_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__redania_ranged_corpse_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item__corpse_covered_in_muscus_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__corpse_covered_in_muscus_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__corpse_covered_in_muscus_d03.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__corpse_covered_in_muscus_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item__corpse_covered_in_muscus_n02.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item__corpse_covered_in_muscus_n03.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item__redanian_soldier_corpse_leg_eaten_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__broken_bonds_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item__broken_bonds_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item__comb_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_arm_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_arm_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item_statue_n02.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q601\model\q601_item_toad_poster.xbm,256,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_redanian_army_announcment_d_01.xbm,256,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_redanian_army_announcment_d_02.xbm,256,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q601\model\q601_redanian_army_announcment_n.xbm,256,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\h_01_ms__hallgrim_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\h_01_ms__hallgrim_n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,HeadNormal
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\h_03_ms__bandit_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\man_average__a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\man_average__d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\man_strong__n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,CharacterNormal
dlc\ep1\data\items\quest_items\q601\q601_item__skellige_berseker_corpse\man_tattoo__t02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q601\empty_flask\q601_item__empty_flask_d01.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q603\model\q603_item__emhyr_mask_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__emhyr_mask_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__emhyr_mask_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__emhyr_mask_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__ewald_knife_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__ewald_knife_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__halfing_thief_corpse_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__halfing_thief_corpse_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__halfing_thief_corpse_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__glasses_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__glasses_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__glasses_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__hanselt_mask_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__hanselt_mask_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__hanselt_mask_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__hanselt_mask_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__radovid_mask_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__radovid_mask_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__radovid_mask_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__radovid_mask_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__borsody_chest_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__borsody_chest_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__borsody_chest_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__borsody_chest_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__auction_hammer_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__auction_hammer_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__auction_hammer_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__auction_house_plan_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__casimir_dwarf_wanted_poster_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q603\model\q603_item__circus_poster_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q603\model\q603_item__circus_poster_n01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__foltest_mask_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__foltest_mask_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__foltest_mask_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__foltest_mask_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__jugglers_balls_d01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__jugglers_balls_n01.xbm,128,128,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__maltese_falcon_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__maltese_falcon_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__maltese_falcon_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__oxenfurt_surroundings_map_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q603\model\q603_item__quinto_safecracker_wanted_poster_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q603\model\q603_item__swords_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__swords_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item__swords_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q603\model\q603_item__thief_hafling_wanted_poster_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q603\model\q603_item_borsodys_will_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q603\model\q603_item_borsodys_will_n01.xbm,256,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__donkey_ears\q_602_item__donkey_ears_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__donkey_ears\q_602_item__donkey_ears_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__donkey_ears\q_602_item__donkey_ears_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_item__shani_reward\model\q602_item__shani_reward_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__shani_reward\model\q602_item__shani_reward_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__shani_reward\model\q602_item__shani_reward_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_sorbus\sorbus_bark.xbm,64,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_sorbus\sorbus_bark_n.xbm,64,256,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_sorbus\sorbus_fruit.xbm,512,256,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_sorbus\sorbus_fruit_n.xbm,512,256,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_chamomilla\chamomilla_bud.xbm,64,64,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_chamomilla\chamomilla_flowers.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_chamomilla\chamomilla_flowers_n.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_chamomilla\chamomilla_stem.xbm,64,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q602\q602_foliage\q602_chamomilla\chamomilla_stem_n.xbm,64,256,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_item__censer\q602_item__censer_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__censer\q602_item__censer_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__censer\q602_item__censer_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\pattern_wedding_suit_laundry_d01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\pattern_wedding_suit_laundry_n01.xbm,128,128,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\pattern_wedding_suit_laundry_s01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\t_01_ma__olgierd_laundry_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\t_01_mg__wedding_suit_laundry_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\t_01_mg__wedding_suit_laundry_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q602\q602_item__wedding_suit_laundry\t_01_mg__wedding_suit_laundry_s01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__demonic_cat_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__demonic_cat_m01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__demonic_dog.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q604\model\q604_item__iris_sketchpad_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__iris_sketchpad_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__iris_sketchpad_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q604\model\q604_item__olgierd_iris_contract_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__white_veil_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q604\model\q604_item__white_veil_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q604\model\q604_item__iris_flower_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__iris_flower_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__iris_flower_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q604\model\q604_item__olgierd_iris_contract_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q604\model\q604_item__rose_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\q604\model\q604_item__rose_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q604\model\q604_item__rose_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\quest_items\q604\q604_item__notebook\q604_item__notebook_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q604\q604_item__notebook\q604_item__notebook_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q604\q604_item_stuffed_bear\q201_item_stuffed_bear_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
dlc\ep1\data\items\quest_items\q604\q604_item_stuffed_bear\q201_item_stuffed_bear_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q605\model\q605_item__olgierd_mirror_contract_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q605\model\q605_item__olgierd_mirror_contract_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\q605\model\q605_item__olgierd_mirror_contract_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q605\model\q605_item__olgierds_skull_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q605\model\q605_item__olgierds_skull_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\quest_items\q605\model\q605_item__olgierds_skull_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\mq6002\model\mq6002_item__dead_old_woman_body_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\mq6002\model\mq6002_item__dead_old_woman_body_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\mq6002\model\mq6002_item__dead_old_woman_body_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\quest_items\mq6004\model\mq6004_item__flaming_rose_insygnia_a01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\mq6004\model\mq6004_item__flaming_rose_insygnia_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\quest_items\mq6004\model\mq6004_item__flaming_rose_insygnia_n01.xbm,128,128,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\horse_items\bags\model\i_01_hd__ofir_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\bags\model\i_01_hd__ofir_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\bags\model\i_01_hd__ofir_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\horse_items\saddles\model\p_01_hd__saddle_ofir_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\saddles\model\p_01_hd__saddle_ofir_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\horse_items\saddles\model\p_01_hd__saddle_ofir_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__saddle_ofir_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__saddle_ofir_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__saddle_ofir_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__saddle_ofir_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\saddles\model\p_01_hd__demonic_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\saddles\model\p_01_hd__demonic_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\saddles\model\p_01_hd__demonic_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\horse_items\saddles\model\p_02_hd__demonic_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\saddles\model\p_02_hd__demonic_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
dlc\ep1\data\items\horse_items\saddles\model\p_02_hd__demonic_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__demonic_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__demonic_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\saddles\model\s_01_hd__demonic_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
dlc\ep1\data\items\horse_items\trophies\model\trophy__pig_a01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\trophies\model\trophy__pig_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
dlc\ep1\data\items\horse_items\trophies\model\trophy__pig_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
dlc\ep1\data\items\horse_items\trophies\model\trophy_sharley_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\trophies\model\trophy_sharley_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
dlc\ep1\data\items\horse_items\trophies\model\trophy_sharley_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
